0 val 1:10.98923397064209 | 2:9.885680198669434
13699 train 1:-3.437013864517212 | 2:-4.429924964904785
13700 train 1:-3.5718183517456055 | 2:-4.565001487731934
13701 train 1:-3.5188586711883545 | 2:-4.495619297027588
13702 train 1:-3.309910297393799 | 2:-4.22298002243042
13703 train 1:-3.351177930831909 | 2:-4.352678298950195
13704 train 1:-3.5892350673675537 | 2:-4.610745429992676
13705 train 1:-3.4234414100646973 | 2:-4.425858497619629
13706 train 1:-3.4440839290618896 | 2:-4.379096031188965
13707 train 1:-3.6268815994262695 | 2:-4.603538513183594
13708 train 1:-3.3929836750030518 | 2:-4.3766584396362305
13709 train 1:-3.4367411136627197 | 2:-4.40770149230957
13710 train 1:-3.435943126678467 | 2:-4.376863956451416
13711 train 1:-4.07960319519043 | 2:-5.076533317565918
13712 train 1:-3.470369338989258 | 2:-4.432218074798584
13713 train 1:-3.6789932250976562 | 2:-4.57366943359375
13714 train 1:-3.7437968254089355 | 2:-4.741133689880371
13715 train 1:-3.7614593505859375 | 2:-4.828354835510254
13716 train 1:-3.4796721935272217 | 2:-4.423561096191406
13717 train 1:-3.4629268646240234 | 2:-4.395930290222168
13718 train 1:-3.5567917823791504 | 2:-4.508707046508789
13719 train 1:-3.490351438522339 | 2:-4.459698677062988
13720 train 1:-3.6684751510620117 | 2:-4.673722267150879
13721 train 1:-3.578690528869629 | 2:-4.529007434844971
13722 train 1:-3.676064968109131 | 2:-4.655116558074951
13723 train 1:-3.507230281829834 | 2:-4.453143119812012
13724 train 1:-3.6499264240264893 | 2:-4.597890853881836
13725 train 1:-3.4134583473205566 | 2:-4.292877197265625
13726 train 1:-3.645904541015625 | 2:-4.612277984619141
13727 train 1:-3.9584155082702637 | 2:-4.899711608886719
13728 train 1:-3.545644760131836 | 2:-4.586590766906738
13729 train 1:-3.5998878479003906 | 2:-4.586130619049072
13730 train 1:-3.539865493774414 | 2:-4.553558349609375
13731 train 1:-3.8035123348236084 | 2:-4.811960220336914
13732 train 1:-3.708256721496582 | 2:-4.681370258331299
13733 train 1:-3.5646510124206543 | 2:-4.5384955406188965
13734 train 1:-3.488386631011963 | 2:-4.33812141418457
13735 train 1:-3.7156155109405518 | 2:-4.70990514755249
13736 train 1:-3.7167911529541016 | 2:-4.71070671081543
13737 train 1:-3.5470051765441895 | 2:-4.5724873542785645
13738 train 1:-3.606271266937256 | 2:-4.579166412353516
13739 train 1:-3.7154123783111572 | 2:-4.693187236785889
13740 train 1:-3.641765832901001 | 2:-4.634624481201172
13741 train 1:-3.7019574642181396 | 2:-4.666916370391846
13742 train 1:-3.5596046447753906 | 2:-4.5090484619140625
13743 train 1:-3.737867832183838 | 2:-4.7039642333984375
13744 train 1:-3.304295063018799 | 2:-4.248655319213867
13745 train 1:-3.557025909423828 | 2:-4.555450439453125
13746 train 1:-3.6479554176330566 | 2:-4.682519435882568
13747 train 1:-3.4757771492004395 | 2:-4.46553373336792
13748 train 1:-3.4534730911254883 | 2:-4.441351890563965
13749 train 1:-3.5283260345458984 | 2:-4.514744281768799
13750 val 1:3.5700058937072754 | 2:4.50714111328125
13750 train 1:-3.300694465637207 | 2:-4.259040832519531
13751 train 1:-3.832845687866211 | 2:-4.813755035400391
13752 train 1:-3.529780864715576 | 2:-4.501285552978516
13753 train 1:-3.3992226123809814 | 2:-4.362670421600342
13754 train 1:-3.255255699157715 | 2:-4.243475914001465
13755 train 1:-3.5460658073425293 | 2:-4.475342273712158
13756 train 1:-3.5954341888427734 | 2:-4.550061225891113
13757 train 1:-3.4498918056488037 | 2:-4.407355308532715
13758 train 1:-3.4886152744293213 | 2:-4.439713954925537
13759 train 1:-3.5218820571899414 | 2:-4.520700931549072
13760 train 1:-3.8208227157592773 | 2:-4.784287452697754
13761 train 1:-3.63869309425354 | 2:-4.580447673797607
13762 train 1:-3.6951258182525635 | 2:-4.716751575469971
13763 train 1:-3.5309348106384277 | 2:-4.494002342224121
13764 train 1:-3.709327220916748 | 2:-4.654938220977783
13765 train 1:-3.856947660446167 | 2:-4.793068885803223
13766 train 1:-3.6896798610687256 | 2:-4.68059778213501
13767 train 1:-3.7419538497924805 | 2:-4.747691631317139
13768 train 1:-3.492091655731201 | 2:-4.442087650299072
13769 train 1:-3.7516493797302246 | 2:-4.709550380706787
13770 train 1:-3.7679784297943115 | 2:-4.714717388153076
13771 train 1:-3.603517532348633 | 2:-4.5566253662109375
13772 train 1:-3.3644824028015137 | 2:-4.322510719299316
13773 train 1:-3.586069345474243 | 2:-4.570874214172363
13774 train 1:-3.538646697998047 | 2:-4.54984188079834
13775 train 1:-3.750596046447754 | 2:-4.715999603271484
13776 train 1:-3.6544981002807617 | 2:-4.591392517089844
13777 train 1:-3.525181770324707 | 2:-4.503508567810059
13778 train 1:-3.913918972015381 | 2:-4.841348171234131
13779 train 1:-3.5839974880218506 | 2:-4.56351375579834
13780 train 1:-3.7428836822509766 | 2:-4.689301490783691
13781 train 1:-3.696713924407959 | 2:-4.724184989929199
13782 train 1:-3.5092673301696777 | 2:-4.53084659576416
13783 train 1:-3.4756417274475098 | 2:-4.402333736419678
13784 train 1:-3.5376524925231934 | 2:-4.486499786376953
13785 train 1:-3.5057411193847656 | 2:-4.484230995178223
13786 train 1:-3.798522472381592 | 2:-4.820927619934082
13787 train 1:-3.567737579345703 | 2:-4.567936420440674
13788 train 1:-3.504241704940796 | 2:-4.447522163391113
13789 train 1:-3.4238336086273193 | 2:-4.351513862609863
13790 train 1:-3.51033353805542 | 2:-4.479669570922852
13791 train 1:-3.513716220855713 | 2:-4.448062896728516
13792 train 1:-3.637580156326294 | 2:-4.63093376159668
13793 train 1:-3.4875736236572266 | 2:-4.437634468078613
13794 train 1:-3.440028190612793 | 2:-4.439100742340088
13795 train 1:-4.097438335418701 | 2:-5.037934303283691
13796 train 1:-3.2720789909362793 | 2:-4.264914512634277
13797 train 1:-3.4874980449676514 | 2:-4.472108840942383
13798 train 1:-3.454493522644043 | 2:-4.499756813049316
13799 train 1:-3.815938949584961 | 2:-4.759995937347412
13800 train 1:-3.3625121116638184 | 2:-4.309086799621582
13801 train 1:-3.4358537197113037 | 2:-4.426422595977783
13802 train 1:-3.425673484802246 | 2:-4.39383602142334
13803 train 1:-3.6809542179107666 | 2:-4.662322521209717
13804 train 1:-3.249281883239746 | 2:-4.188071250915527
13805 train 1:-3.868657112121582 | 2:-4.841217517852783
13806 train 1:-3.2248620986938477 | 2:-4.18983793258667
13807 train 1:-3.632835865020752 | 2:-4.667767524719238
13808 train 1:-3.510983467102051 | 2:-4.508984088897705
13809 train 1:-3.444359302520752 | 2:-4.398231506347656
13810 train 1:-3.675795078277588 | 2:-4.693892955780029
13811 train 1:-3.4157347679138184 | 2:-4.4014058113098145
13812 train 1:-3.807138442993164 | 2:-4.756015777587891
13813 train 1:-3.6789331436157227 | 2:-4.657366752624512
13814 train 1:-3.504525899887085 | 2:-4.533374786376953
13815 train 1:-3.644801139831543 | 2:-4.6078057289123535
13816 train 1:-3.5037755966186523 | 2:-4.420864582061768
13817 train 1:-3.529440402984619 | 2:-4.484779357910156
13818 train 1:-3.6767125129699707 | 2:-4.665665626525879
13819 train 1:-3.7898502349853516 | 2:-4.770254135131836
13820 train 1:-3.8335165977478027 | 2:-4.795260429382324
13821 train 1:-3.622084140777588 | 2:-4.603759288787842
13822 train 1:-3.6644234657287598 | 2:-4.655426025390625
13823 train 1:-3.6604456901550293 | 2:-4.689089298248291
13824 train 1:-3.6665923595428467 | 2:-4.6440510749816895
13825 train 1:-3.2884459495544434 | 2:-4.275599479675293
13826 train 1:-3.426020622253418 | 2:-4.41583251953125
13827 train 1:-3.8548264503479004 | 2:-4.835142135620117
13828 train 1:-3.6070737838745117 | 2:-4.636322975158691
13829 train 1:-3.708068609237671 | 2:-4.721771717071533
13830 train 1:-3.693765640258789 | 2:-4.652161598205566
13831 train 1:-3.5704355239868164 | 2:-4.5251336097717285
13832 train 1:-3.6494431495666504 | 2:-4.6344404220581055
13833 train 1:-3.7607622146606445 | 2:-4.68436336517334
13834 train 1:-3.5189948081970215 | 2:-4.509943008422852
13835 train 1:-3.5262393951416016 | 2:-4.469779968261719
13836 train 1:-3.737154722213745 | 2:-4.71099853515625
13837 train 1:-3.7504773139953613 | 2:-4.764573574066162
13838 train 1:-3.6476922035217285 | 2:-4.582978248596191
13839 train 1:-3.574157238006592 | 2:-4.517157554626465
13840 train 1:-3.516249656677246 | 2:-4.503950595855713
13841 train 1:-3.561387538909912 | 2:-4.588473320007324
13842 train 1:-3.5496907234191895 | 2:-4.521238803863525
13843 train 1:-3.5316386222839355 | 2:-4.463910102844238
13844 train 1:-3.4152212142944336 | 2:-4.403103351593018
13845 train 1:-3.5944840908050537 | 2:-4.5642547607421875
13846 train 1:-3.3780198097229004 | 2:-4.338260650634766
13847 train 1:-3.39544677734375 | 2:-4.363569259643555
13848 train 1:-3.451754570007324 | 2:-4.448431015014648
13849 train 1:-3.4426889419555664 | 2:-4.430362701416016
13850 train 1:-3.391192674636841 | 2:-4.312387466430664
13851 train 1:-3.410569667816162 | 2:-4.399203777313232
13852 train 1:-3.3765780925750732 | 2:-4.341018199920654
13853 train 1:-3.4918408393859863 | 2:-4.4925689697265625
13854 train 1:-3.7488605976104736 | 2:-4.712033271789551
13855 train 1:-3.48235821723938 | 2:-4.435364723205566
13856 train 1:-3.4905266761779785 | 2:-4.43203067779541
13857 train 1:-3.674968719482422 | 2:-4.613059997558594
13858 train 1:-3.7976460456848145 | 2:-4.764283180236816
13859 train 1:-3.4324748516082764 | 2:-4.41490364074707
13860 train 1:-3.7221200466156006 | 2:-4.748273849487305
13861 train 1:-3.6050620079040527 | 2:-4.564280986785889
13862 train 1:-3.5964860916137695 | 2:-4.57554817199707
13863 train 1:-3.467442512512207 | 2:-4.37936544418335
13864 train 1:-3.4943182468414307 | 2:-4.466053009033203
13865 train 1:-3.6828064918518066 | 2:-4.670706748962402
13866 train 1:-3.4433746337890625 | 2:-4.435084819793701
13867 train 1:-3.527268648147583 | 2:-4.527636528015137
13868 train 1:-3.867993116378784 | 2:-4.835935592651367
13869 train 1:-3.686127185821533 | 2:-4.650823593139648
13870 train 1:-3.2566380500793457 | 2:-4.209157943725586
13871 train 1:-3.899127960205078 | 2:-4.92851448059082
13872 train 1:-3.620859384536743 | 2:-4.62994384765625
13873 train 1:-3.7416329383850098 | 2:-4.71830940246582
13874 train 1:-3.723639965057373 | 2:-4.764360427856445
13875 train 1:-3.8635029792785645 | 2:-4.880299091339111
13876 train 1:-3.755495548248291 | 2:-4.646523475646973
13877 train 1:-3.5642013549804688 | 2:-4.539646148681641
13878 train 1:-3.7436954975128174 | 2:-4.723809719085693
13879 train 1:-3.6046667098999023 | 2:-4.505367279052734
13880 train 1:-3.734923839569092 | 2:-4.704591751098633
13881 train 1:-3.7571778297424316 | 2:-4.692892074584961
13882 train 1:-3.6151723861694336 | 2:-4.601779937744141
13883 train 1:-3.4817543029785156 | 2:-4.471514701843262
13884 train 1:-3.634823799133301 | 2:-4.635725498199463
13885 train 1:-3.4819791316986084 | 2:-4.4900665283203125
13886 train 1:-3.3588573932647705 | 2:-4.357973575592041
13887 train 1:-3.476555347442627 | 2:-4.438366889953613
13888 train 1:-3.5346736907958984 | 2:-4.51315975189209
13889 train 1:-3.0152525901794434 | 2:-3.957235813140869
13890 train 1:-3.528427839279175 | 2:-4.503127098083496
13891 train 1:-3.4514503479003906 | 2:-4.393003463745117
13892 train 1:-3.7718353271484375 | 2:-4.798149585723877
13893 train 1:-3.218153238296509 | 2:-4.166203498840332
13894 train 1:-3.578500986099243 | 2:-4.585397243499756
13895 train 1:-3.2990329265594482 | 2:-4.303940296173096
13896 train 1:-3.3805313110351562 | 2:-4.368281364440918
13897 train 1:-3.5019991397857666 | 2:-4.475905895233154
13898 train 1:-3.587341785430908 | 2:-4.538007736206055
13899 train 1:-3.3080391883850098 | 2:-4.220685005187988
13900 train 1:-3.5373945236206055 | 2:-4.479702949523926
13901 train 1:-3.6777796745300293 | 2:-4.67233943939209
13902 train 1:-3.769789934158325 | 2:-4.77908992767334
13903 train 1:-3.514591932296753 | 2:-4.47860860824585
13904 train 1:-3.5433006286621094 | 2:-4.549958229064941
13905 train 1:-3.6393542289733887 | 2:-4.6277618408203125
13906 train 1:-3.7736053466796875 | 2:-4.753777503967285
13907 train 1:-3.681272268295288 | 2:-4.71334171295166
13908 train 1:-3.637115716934204 | 2:-4.609846115112305
13909 train 1:-3.823714256286621 | 2:-4.838259696960449
13910 train 1:-3.7648065090179443 | 2:-4.723252773284912
13911 train 1:-3.737694501876831 | 2:-4.7065277099609375
13912 train 1:-3.70737886428833 | 2:-4.654633522033691
13913 train 1:-3.656421661376953 | 2:-4.661145210266113
13914 train 1:-3.7968785762786865 | 2:-4.7812604904174805
13915 train 1:-3.5374600887298584 | 2:-4.587546348571777
13916 train 1:-3.7427144050598145 | 2:-4.75373649597168
13917 train 1:-3.7134032249450684 | 2:-4.730144500732422
13918 train 1:-3.4811105728149414 | 2:-4.500859260559082
13919 train 1:-3.548595905303955 | 2:-4.513089179992676
13920 train 1:-3.596973419189453 | 2:-4.5391130447387695
13921 train 1:-4.509213924407959 | 2:-5.432535171508789
13922 train 1:-3.6145858764648438 | 2:-4.6195478439331055
13923 train 1:-3.695402145385742 | 2:-4.656765460968018
13924 train 1:-3.7121424674987793 | 2:-4.676776885986328
13925 train 1:-3.2883639335632324 | 2:-4.216092109680176
13926 train 1:-3.6744184494018555 | 2:-4.656405448913574
13927 train 1:-3.646771192550659 | 2:-4.638825416564941
13928 train 1:-3.70736026763916 | 2:-4.666769981384277
13929 train 1:-3.5337471961975098 | 2:-4.549614906311035
13930 train 1:-3.615201950073242 | 2:-4.557696342468262
13931 train 1:-3.4593796730041504 | 2:-4.467767715454102
13932 train 1:-3.4126577377319336 | 2:-4.401501655578613
13933 train 1:-3.52925181388855 | 2:-4.485729217529297
13934 train 1:-3.562025547027588 | 2:-4.508533477783203
13935 train 1:-3.4992117881774902 | 2:-4.451116561889648
13936 train 1:-3.5061144828796387 | 2:-4.50371789932251
13937 train 1:-3.217240810394287 | 2:-4.180483341217041
13938 train 1:-3.2034406661987305 | 2:-4.178110599517822
13939 train 1:-3.683881998062134 | 2:-4.641848564147949
13940 train 1:-3.6125121116638184 | 2:-4.603358268737793
13941 train 1:-3.4137983322143555 | 2:-4.3785481452941895
13942 train 1:-3.537142515182495 | 2:-4.498448848724365
13943 train 1:-3.613814353942871 | 2:-4.585879325866699
13944 train 1:-3.5790581703186035 | 2:-4.568691730499268
13945 train 1:-3.0883641242980957 | 2:-4.091477394104004
13946 train 1:-3.2667996883392334 | 2:-4.203400135040283
13947 train 1:-3.5810306072235107 | 2:-4.581389904022217
13948 train 1:-3.8984293937683105 | 2:-4.914222240447998
13949 train 1:-3.6567776203155518 | 2:-4.620555877685547
13950 train 1:-3.4693398475646973 | 2:-4.520529747009277
13951 train 1:-3.648224353790283 | 2:-4.6595377922058105
13952 train 1:-3.639934539794922 | 2:-4.632785320281982
13953 train 1:-3.6094045639038086 | 2:-4.6241278648376465
13954 train 1:-3.556196689605713 | 2:-4.522402763366699
13955 train 1:-3.6553797721862793 | 2:-4.61298942565918
13956 train 1:-3.6582202911376953 | 2:-4.63459587097168
13957 train 1:-3.6713693141937256 | 2:-4.7124786376953125
13958 train 1:-3.6660046577453613 | 2:-4.668117523193359
13959 train 1:-3.6824631690979004 | 2:-4.6938934326171875
13960 train 1:-3.685321807861328 | 2:-4.644711494445801
13961 train 1:-3.676276683807373 | 2:-4.673871994018555
13962 train 1:-3.576766014099121 | 2:-4.575721740722656
13963 train 1:-3.741304874420166 | 2:-4.7357940673828125
13964 train 1:-3.695984363555908 | 2:-4.715522766113281
13965 train 1:-3.6694085597991943 | 2:-4.650026798248291
13966 train 1:-3.581989049911499 | 2:-4.560164451599121
13967 train 1:-3.521658420562744 | 2:-4.487810134887695
13968 train 1:-3.8718948364257812 | 2:-4.88378381729126
13969 train 1:-3.4828720092773438 | 2:-4.4986371994018555
13970 train 1:-3.7140111923217773 | 2:-4.678741931915283
13971 train 1:-3.732766628265381 | 2:-4.7651262283325195
13972 train 1:-3.734422206878662 | 2:-4.687246799468994
13973 train 1:-3.7003960609436035 | 2:-4.680671691894531
13974 train 1:-3.6565303802490234 | 2:-4.6465911865234375
13975 train 1:-3.585178852081299 | 2:-4.615985870361328
13976 train 1:-3.6292476654052734 | 2:-4.631573677062988
13977 train 1:-3.7375497817993164 | 2:-4.689343452453613
13978 train 1:-3.544180154800415 | 2:-4.537961006164551
13979 train 1:-3.45715594291687 | 2:-4.415294170379639
13980 train 1:-3.669388771057129 | 2:-4.635232925415039
13981 train 1:-3.552370071411133 | 2:-4.452659606933594
13982 train 1:-3.2478415966033936 | 2:-4.24959135055542
13983 train 1:-3.3806591033935547 | 2:-4.407308578491211
13984 train 1:-3.352940797805786 | 2:-4.344552993774414
13985 train 1:-3.778874397277832 | 2:-4.73741340637207
13986 train 1:-3.3800573348999023 | 2:-4.325011730194092
13987 train 1:-3.714815616607666 | 2:-4.66495943069458
13988 train 1:-3.406229019165039 | 2:-4.3808135986328125
13989 train 1:-3.424682140350342 | 2:-4.412931442260742
13990 train 1:-3.7843375205993652 | 2:-4.740597248077393
13991 train 1:-3.6663525104522705 | 2:-4.684594631195068
13992 train 1:-3.672360897064209 | 2:-4.643970489501953
13993 train 1:-3.6206254959106445 | 2:-4.629341125488281
13994 train 1:-3.57450270652771 | 2:-4.546038627624512
13995 train 1:-4.049583435058594 | 2:-5.074311256408691
13996 train 1:-3.403918743133545 | 2:-4.36171817779541
13997 train 1:-3.659318208694458 | 2:-4.6219587326049805
13998 train 1:-3.6179380416870117 | 2:-4.512988090515137
13999 train 1:-3.6790578365325928 | 2:-4.697099208831787
14000 val 1:3.5641541481018066 | 2:4.49891996383667
14000 train 1:-3.881704330444336 | 2:-4.84138822555542
14001 train 1:-3.569363594055176 | 2:-4.568551063537598
14002 train 1:-3.7587924003601074 | 2:-4.789343357086182
14003 train 1:-3.6024088859558105 | 2:-4.575625419616699
14004 train 1:-3.4997501373291016 | 2:-4.475805282592773
14005 train 1:-3.396306037902832 | 2:-4.364415168762207
14006 train 1:-3.7343897819519043 | 2:-4.689164161682129
14007 train 1:-3.553277015686035 | 2:-4.563425540924072
14008 train 1:-3.7008156776428223 | 2:-4.69301176071167
14009 train 1:-3.3787784576416016 | 2:-4.387441635131836
14010 train 1:-3.5389161109924316 | 2:-4.49111795425415
14011 train 1:-3.788051128387451 | 2:-4.7417802810668945
14012 train 1:-3.4089369773864746 | 2:-4.394684791564941
14013 train 1:-3.5707459449768066 | 2:-4.574498176574707
14014 train 1:-3.6381330490112305 | 2:-4.628433704376221
14015 train 1:-3.688720703125 | 2:-4.712009906768799
14016 train 1:-3.6705594062805176 | 2:-4.679954528808594
14017 train 1:-3.6130013465881348 | 2:-4.547964572906494
14018 train 1:-3.6369824409484863 | 2:-4.625006675720215
14019 train 1:-3.7536544799804688 | 2:-4.749027252197266
14020 train 1:-3.599618911743164 | 2:-4.508035659790039
14021 train 1:-3.6976022720336914 | 2:-4.713810920715332
14022 train 1:-3.369473934173584 | 2:-4.35159969329834
14023 train 1:-3.673823833465576 | 2:-4.658301830291748
14024 train 1:-3.556736469268799 | 2:-4.505999565124512
14025 train 1:-3.744354724884033 | 2:-4.691686630249023
14026 train 1:-3.6535305976867676 | 2:-4.657495021820068
14027 train 1:-3.466456174850464 | 2:-4.492623805999756
14028 train 1:-3.4075119495391846 | 2:-4.385860919952393
14029 train 1:-3.276895046234131 | 2:-4.240941524505615
14030 train 1:-3.557203531265259 | 2:-4.521162509918213
14031 train 1:-3.4536705017089844 | 2:-4.379336833953857
14032 train 1:-3.2994399070739746 | 2:-4.296742916107178
14033 train 1:-4.141057968139648 | 2:-4.990287780761719
14034 train 1:-3.3855557441711426 | 2:-4.399591445922852
14035 train 1:-3.8796329498291016 | 2:-4.810293197631836
14036 train 1:-3.7436397075653076 | 2:-4.7776713371276855
14037 train 1:-3.2961835861206055 | 2:-4.271583080291748
14038 train 1:-3.6410608291625977 | 2:-4.7368574142456055
14039 train 1:-3.651336669921875 | 2:-4.645225524902344
14040 train 1:-3.691042900085449 | 2:-4.7032470703125
14041 train 1:-3.6736013889312744 | 2:-4.661870956420898
14042 train 1:-3.578761577606201 | 2:-4.597553253173828
14043 train 1:-3.787905216217041 | 2:-4.6926069259643555
14044 train 1:-3.57724666595459 | 2:-4.555606842041016
14045 train 1:-3.495429039001465 | 2:-4.459177017211914
14046 train 1:-3.4864554405212402 | 2:-4.439582347869873
14047 train 1:-3.6244914531707764 | 2:-4.6460466384887695
14048 train 1:-3.6575896739959717 | 2:-4.646912097930908
14049 train 1:-3.585939884185791 | 2:-4.603199005126953
14050 train 1:-3.796375036239624 | 2:-4.752957344055176
14051 train 1:-3.4950661659240723 | 2:-4.439330577850342
14052 train 1:-3.6176416873931885 | 2:-4.5709943771362305
14053 train 1:-3.493596076965332 | 2:-4.486998081207275
14054 train 1:-3.5656495094299316 | 2:-4.475239276885986
14055 train 1:-3.579214096069336 | 2:-4.606380462646484
14056 train 1:-3.9270687103271484 | 2:-4.928676605224609
14057 train 1:-3.8239991664886475 | 2:-4.8029656410217285
14058 train 1:-3.7771029472351074 | 2:-4.70699405670166
14059 train 1:-3.624701499938965 | 2:-4.576619625091553
14060 train 1:-3.6979172229766846 | 2:-4.639519214630127
14061 train 1:-3.448129653930664 | 2:-4.395799160003662
14062 train 1:-3.8208847045898438 | 2:-4.796868801116943
14063 train 1:-3.455665111541748 | 2:-4.300199031829834
14064 train 1:-3.7297158241271973 | 2:-4.758632659912109
14065 train 1:-3.6260876655578613 | 2:-4.57839298248291
14066 train 1:-3.7803382873535156 | 2:-4.779057502746582
14067 train 1:-3.6567115783691406 | 2:-4.630307674407959
14068 train 1:-3.4530038833618164 | 2:-4.424102306365967
14069 train 1:-3.5042712688446045 | 2:-4.505819320678711
14070 train 1:-3.4702558517456055 | 2:-4.489574432373047
14071 train 1:-3.7039098739624023 | 2:-4.536648750305176
14072 train 1:-3.5165674686431885 | 2:-4.461472034454346
14073 train 1:-3.673257350921631 | 2:-4.652912139892578
14074 train 1:-3.384704113006592 | 2:-4.384641647338867
14075 train 1:-3.521162509918213 | 2:-4.487706184387207
14076 train 1:-3.4077463150024414 | 2:-4.396014213562012
14077 train 1:-3.694981098175049 | 2:-4.664987564086914
14078 train 1:-3.43973445892334 | 2:-4.398574352264404
14079 train 1:-3.588778018951416 | 2:-4.601944923400879
14080 train 1:-3.354459285736084 | 2:-4.357328414916992
14081 train 1:-3.2598624229431152 | 2:-4.236761093139648
14082 train 1:-3.466188669204712 | 2:-4.464143753051758
14083 train 1:-3.2491846084594727 | 2:-4.252870082855225
14084 train 1:-3.385892868041992 | 2:-4.340976715087891
14085 train 1:-3.0893046855926514 | 2:-4.052350044250488
14086 train 1:-3.9270405769348145 | 2:-4.892045974731445
14087 train 1:-3.6085281372070312 | 2:-4.557198524475098
14088 train 1:-3.654189109802246 | 2:-4.632559299468994
14089 train 1:-3.6995413303375244 | 2:-4.62991189956665
14090 train 1:-3.4029788970947266 | 2:-4.374284267425537
14091 train 1:-3.611250877380371 | 2:-4.557604789733887
14092 train 1:-3.413942575454712 | 2:-4.430259704589844
14093 train 1:-3.7261481285095215 | 2:-4.783442497253418
14094 train 1:-3.6322669982910156 | 2:-4.669205665588379
14095 train 1:-3.7755789756774902 | 2:-4.788337230682373
14096 train 1:-3.4096689224243164 | 2:-4.328039169311523
14097 train 1:-3.6934776306152344 | 2:-4.702339172363281
14098 train 1:-3.777588367462158 | 2:-4.782824516296387
14099 train 1:-3.934788703918457 | 2:-4.933790683746338
14100 train 1:-3.564175605773926 | 2:-4.523312568664551
14101 train 1:-3.68874454498291 | 2:-4.705835342407227
14102 train 1:-3.5322048664093018 | 2:-4.5031938552856445
14103 train 1:-3.812424898147583 | 2:-4.8169097900390625
14104 train 1:-3.983241081237793 | 2:-4.982001304626465
14105 train 1:-3.591002941131592 | 2:-4.541576385498047
14106 train 1:-3.5667810440063477 | 2:-4.652078151702881
14107 train 1:-3.6597845554351807 | 2:-4.624472618103027
14108 train 1:-3.7118334770202637 | 2:-4.66255521774292
14109 train 1:-3.6966588497161865 | 2:-4.688085556030273
14110 train 1:-3.7749133110046387 | 2:-4.797621250152588
14111 train 1:-3.80535888671875 | 2:-4.794257164001465
14112 train 1:-3.6510403156280518 | 2:-4.642106056213379
14113 train 1:-3.609571933746338 | 2:-4.616723537445068
14114 train 1:-3.5339620113372803 | 2:-4.507748603820801
14115 train 1:-3.4461896419525146 | 2:-4.384423732757568
14116 train 1:-3.5369672775268555 | 2:-4.549145221710205
14117 train 1:-3.591829538345337 | 2:-4.57935905456543
14118 train 1:-3.239802360534668 | 2:-4.123843193054199
14119 train 1:-3.7399649620056152 | 2:-4.691232681274414
14120 train 1:-3.7131619453430176 | 2:-4.710322380065918
14121 train 1:-3.5338096618652344 | 2:-4.495708465576172
14122 train 1:-3.4605391025543213 | 2:-4.478281021118164
14123 train 1:-3.3150718212127686 | 2:-4.282103538513184
14124 train 1:-3.1926376819610596 | 2:-4.144577503204346
14125 train 1:-3.176480770111084 | 2:-4.147551536560059
14126 train 1:-3.440412998199463 | 2:-4.397584438323975
14127 train 1:-3.294469118118286 | 2:-4.257115364074707
14128 train 1:-3.332054853439331 | 2:-4.19748592376709
14129 train 1:-3.1533331871032715 | 2:-4.104733467102051
14130 train 1:-3.6060900688171387 | 2:-4.556035041809082
14131 train 1:-3.371802806854248 | 2:-4.283563137054443
14132 train 1:-3.382023334503174 | 2:-4.371544361114502
14133 train 1:-3.682178020477295 | 2:-4.722963333129883
14134 train 1:-3.6859188079833984 | 2:-4.660749435424805
14135 train 1:-3.587259292602539 | 2:-4.595052242279053
14136 train 1:-3.7121198177337646 | 2:-4.709575653076172
14137 train 1:-3.6891961097717285 | 2:-4.699023246765137
14138 train 1:-3.6041696071624756 | 2:-4.6049275398254395
14139 train 1:-3.575714111328125 | 2:-4.5455451011657715
14140 train 1:-3.8438212871551514 | 2:-4.808969497680664
14141 train 1:-3.6927506923675537 | 2:-4.657504081726074
14142 train 1:-3.53654408454895 | 2:-4.514565944671631
14143 train 1:-3.5311050415039062 | 2:-4.481779098510742
14144 train 1:-3.612741470336914 | 2:-4.5768585205078125
14145 train 1:-3.541858196258545 | 2:-4.431542873382568
14146 train 1:-3.6465964317321777 | 2:-4.680999755859375
14147 train 1:-3.7957563400268555 | 2:-4.8401665687561035
14148 train 1:-3.7095046043395996 | 2:-4.685620307922363
14149 train 1:-3.884963274002075 | 2:-4.871715068817139
14150 train 1:-3.4060397148132324 | 2:-4.358810901641846
14151 train 1:-3.6511075496673584 | 2:-4.673692226409912
14152 train 1:-3.843268394470215 | 2:-4.847415447235107
14153 train 1:-3.5963449478149414 | 2:-4.523629188537598
14154 train 1:-3.6825900077819824 | 2:-4.6703925132751465
14155 train 1:-3.796217918395996 | 2:-4.792814254760742
14156 train 1:-3.622889518737793 | 2:-4.560937881469727
14157 train 1:-3.3925657272338867 | 2:-4.414350986480713
14158 train 1:-3.650419235229492 | 2:-4.598536491394043
14159 train 1:-3.5281331539154053 | 2:-4.438907623291016
14160 train 1:-3.5289125442504883 | 2:-4.510363578796387
14161 train 1:-3.709538459777832 | 2:-4.73022985458374
14162 train 1:-3.531515121459961 | 2:-4.521754264831543
14163 train 1:-3.543827533721924 | 2:-4.501692771911621
14164 train 1:-3.727738380432129 | 2:-4.683673858642578
14165 train 1:-3.654385566711426 | 2:-4.649384498596191
14166 train 1:-3.7664787769317627 | 2:-4.716911315917969
14167 train 1:-3.722357988357544 | 2:-4.711286544799805
